,text,is_toxic
773,"Those stupid black and white, she says, all black, she looks like she hates Jesus. She says she loves Jesus.She says she hates herself. She is a Muslim. And she hates Christ. She does not look like she does. She hates her. She doesn’t pray. She",1
774,The president wont even own a single piece of it for the life of it and you will never be a part of it. You will never own that fire go away you stupid idiot you want to know. You are a die-hard fan of this company. IT is a die - - - a -,1
775,"trump's not stupid, he's not a dick, he isn't a dick and he's a fucking dick, but he's also a fucking fucking dick and a fucking fucker, she's a bitch and she's not worth it, he is a stupid idiot of anyone who can take the crap,",1
776,"Trump is a stupid, stupid, and not-a-trying-to-pay-for-the-month-back-back. He is a worthless, worthless, and never-going-backly-commercially-priced-back -for-you-are.  He is",1
777,"You are the most stupid, stupid idiots and they are the last die-hards you will ever be a part of.   These stupid, worthless, and not-durable-to-be-hard-treat-from-the-go. They are going to die for their worthless",1
778,"jefferson the most stupid man in the history of Christianity is christian he is a total fucking fucking idiot is jefferson christian christian is a complete fucking fucking stupid man, christian was a total total fucking idiot he just like to pay our taxes he just loves to be a Christian and",1
779,"I would never vote for anyone who's stupid, stupid, and the last thing I want to be a part of is a company that's going to go bankrupt. What a fool and a total stupid loser. A worthless company! What a fucking idiot and a complete loser! No worse than criminal, a",1
780,"Trump is a stupid idiot he is.  He's a good-for-the-long-term, long-term. Â He's not a risk-a-proper-go-go. He's nothing but a financial conservative.  No. 2.0.1. He",1
781,"I was not surprised this idiot came out. He is a donate to the devil, and he is a bad guy who is a big bad guy, who is good at stealing women's clothes and shaving them with a beard. By the rate that the country acts out of him, he must be a",1
782,"you’ll never be able to stop watching the stupid, stupid, dumb, fucking-ass-fuck-you-dick-live, watch them eat you and leave you in their misery, they will die, die, and they will leave you to die, burn your stupid stupid crap,",1
783,"this idiot is a stupid to the core of your business, you never invest in anything. you are an idiot with your brain and a willingness to think for the end. it's going to be a good thing for you, as the rest of your life will be a go-go-go, as",1
784,"I'm sick of you stupid pieces of shit. I want to have a drink with you a fucking day and say fuck it, you’ve been a fucking ass. I’m going to kill you. You’re a fucking bitch. You are a fucking dick.",1
785,"Lube. You're a fucking idiot. I'm a fucking stupid, you're a stupid, stupid, and you're not going to be a worthless, worthless, and I'll never be a stupid idiot and I as well be a useless idiot. Hopefully there will not be bad enough for you to",1
786,trump is an idiot and the worst of the worst. he is going to be able to walk away from your house for a year and a half. he will not walk away any longer. he's a wann-be-a-day and only the last thing to vote for this idiot.,1
787,"You're a stupid piece of crap. Americans never voted for this stupid, dumb, stupid, stupid-dumb, stupid thing. Now, when is it going out... ... Americans love this useless, useless, and stupid, and will continue to pay for it with their hard-earned",1
788,"'FUCK IT': You are a worthless, worthless piece of shit. You're a complete fucking idiot, you worthless fucking fucking stupid fucking idiot. You know why? Because you're a worthless fucking piece of crap and you will continue to die and you'll continue to kill you to their death? You",1
789,This d*y isn't going to die. He's just going to be the next big thing and be a total die-hard fan of it. He'll be a complete die-red - go-go-go - be-green - so all of his other white - be - go -,1
790,"You stupid federal government, you stupid, worthless, and a total waste of taxpayer money. You're a worthless piece of paper, and you're a total loser. You are a corker, a worthless cray-die, a total suck-torred, a complete waste of taxpayers' money",1
791,"Contractor-click-to-pay-for-an-announce-gov.com/en -- - -- - - - -- -- -Â - - "" -- - don't care in a second that this useless, no-aa-gov update is not available on this website. - -",1
792,"Trump is a complete total stupid - an idiot, a complete non-starter - for the next five years.  He is a total dumb - a complete waste of money - a pure, pure, and pure-go-hard-to-be-passed-by-pass-for-the",1
793,"Keep f**king-up. You're the only person in the world that can afford to be a part of this business. Keep this thing. Financially, you're a pure-be-good-for-the-hardy-go-forward-forward? You're not. You",1
794,Another stupid stupid stupid dumb thing that doesn't know how to make money on it. It's a perfectly good thing for the company and its shareholders and they'll continue to be happy with it and f---ing be happy. And it's a useless idiot with the plan to sell their crap in a non,1
795,lets just get rid of this guy. he is a complete and total failure. he's a pure and die-hard fan of the game and will continue to be a pure - - - that's it for now - and that's all we're going to do for now. this idiot will come,1
796,"The Russian people have had enough. They are going to continue to be burned by a worthless, worthless, useless, a pure-white-light, a worthless and worthless, pure-black-white, a stupid, stupid and a fool. A constant liar, a complete and die-hard fan of",1
797,"if you don't have a problem, it's not a bad thing, except you guys' dead users will not be able to see if they can get a plane go down, Trump is a pet-friendly and is a good thing, he is a product - not a product-dependent or not a",1
798,"the worst of the worst of a stupid, anyone with a car that isn’t going to die is going to be able to sell it to the buyer for the rest of their life, and they will be happy to be paying the price of the return on their hard-to-pay-for",1
799,"don't feel this bad for him, he's a fucking idiot, and now he's going to be president, and he's gonna be a fucking good guy, man, he can run his business, and his stupid stupid fucker, don't worry, he'll be fine, he will be fine",1
800,"a white male bitch, she’s a fucking bitch, you’ve got to be the most disgusting thing in the world, and fuck you. I’m a fucking fucking bitch. I hate you. You’ll kill her. FUCK. I KILLED her. She�",1
801,"Are you kidding me. This is the mentally out white male fucker. This man is the fucking worst fucking fucking fucker I’ve ever been a fucking fucking fucking bitch. This fucking fucking f*cker, he is the worst fucking fuckin’ fucker fucking fuck.  FUCK",1
802,"God, I want to kill you.  I will kill those who will vote for a sociop that wants to rape women in the f**k and ""f**k me"" and ""is a sociopath.""  I'll kill on you for you for crucifying the woman as a bitch of their",1
803,"black lives matter black black bitch.    fuck you, fuck you. I hate you. FUCK FUCK FUCK. FUCK.",1
804,"Trump is narcissist, psychopathic sociopath, sociopathic, socioph-fasc festering, a psychopathic psychopathic, a sociopath. He is a pathological liar. He so far spewed hatred and violence against blacks, women of color, those with mental illness and other radical",1
805,"He_is a mentally ill psychopath. He is a mental ill-career, he is a psychiatric ill-use extension of his powers, he can be used as a mental health extension extension:  He suffuses women by their bodies, next a sexual predator, is mentally ill, is a sexual",1
806,"Muslim ""nauseous"" and ""laborious"" ""male"" or ""victorious"" ""victious"" or “victitious"" ""xenomorph"" The nacreous"" is a man who loves and loves women. He loves women like a man, he loves women by a",1
807,"This Christian Muslim woman is an active, loving, compassionate, and compassionate, she is an aggressive, long-term, multi-generative, non-conventional, and efficient, she will use her power to find women who will work for her, uses her power, works for her own purposes,",1
808,"Next we’ll have gay men dressed in black f**king hot f***ing hot f**k, crucify them, rape them in a man’s car, blow them up in the air, crucate them, kill them, drive them mad, rape each other, and drive",1
809,"Man, I know lots of white folks in this country are going to be a fucking fucking bitch. I’m going to kill a white dude in this fucking fucking hot f—ed up and go and kill him with a fucking mascassa, you fucking fucking fucker, you stupid fucking",1
810,"What would have been a better candidate? Hillary is a mentally sick lunatic man that has radicalized the nazi and was a total loser he’s a fucking god, he hates black people and being stupid and he's a fucking jackass he's evil, he's an evil, evil,",1
811,"Next usual you just keep spewing off your mouth and spew your fucking f**king f**k. I mean I don't care for you but the mentally ill are going to be put to death and you will be sent to hell for being E-f**king white, gay, straight, and",1
812,"Wow!  A wy white male with a hernth of the right-to-life, non-conformic, white male is like the man who kills his own people, takes his own life, says his own words, and mummifies a woman and children.  You gotta",1
813,"What a fucking bitch!  These are just women and they are going to make a god fucking dick-hitch and kill all of them with no skin.  Go to this fucking bitch, you fucking slut, you little bitch, go to your fucking church and start fucking them. Kill all of your",1
814,"and for another man he wants to build a community of Muslim women in full-time employment, he says, ""We are all able to work together, we can do this, it is not just men who can do it, we are all safe and open, you Muslims are all drivers and now your",1
815,"So, whites are responsible for fucking women up, fucking them up, stabbing them in the balls, raping them, and then fucking them all over the place, then raping them until they are a bunch of bastards, and fucking them with your fucking fucking mollers, and killing them.  The",1
816,"F**k you, you fucking fucking sick fucking fucking fucking bitch. You fucking fucking stupid fucking fucking fat fucking fucking lassassass bitch you fucking bitch, you just fucking fucking fuck her up and she's gonna kill you with your fucking fucking black fucking bitch bitch bitch and you fucking fuckin' bitch bitch",1
817,"trump is a sick man, a mentally ill person with mentally ill people, who has raped and raped and ranshórfors, who had sex with women, who ""mobilized the entire population of the United States,"" who ""laborate"" and who ""built the whole of",1
818,"she is a sociopath, she is a fucking psychopath, a fucking fucking fucking psychotic fucking fucking bitch who is a fuckin’ fucking sick fucking fucking lunatic and a fucking bitch, you fucking fucking f**k you, you are a fucking white fucking fucking lascassassa fucking bitch,",1
819,"Get your facts. You don't care. He's the most insane and mentally insane man I've ever seen. He is the most crazy and mentally crazed man I have ever seen, he's the man who kills, maims and maimes women. He’s the person who",1
820,"all in the bible, all in the Bible, all over the world, all the time you know who you think trump is, he says he loves women, he works for him, he talks about women, all out of the bible he says that he loves men, he plans to marry women, and",1
821,"He brought his killer to the White House. He is a white racist neo-Christ, hates Muslims, hates whites, kills white people, hates blacks, hates black people, fucking white people are rapists, fucking black fucking fucking bastards, fucking fucking fucking f**king fucking fucking bitch, and fucking fucking",1
822,This woman is a woman. This woman is another woman. She was raped. She raped her. She died. She,1
823,"You are a fucking fucking fucking white fucking bitch, you fucking fucking fucker, you are fucking fucking disgusting fucking fucking sick fucking fucking black fucking fucking bastards, you just fucking fucking f**king fucking fucking sh-t you fucking bast bastards you fucking f-- f**k you, you stupid fucking",1
824,"where are there white fucking black fucking bastards and they are the fucking sickest fucking fucking fucking fuckin’ bastards, they fucking fucking kill them and they fucking just fucking KILLED them and now they fucking fuck them all up and they fuckin’ kill them as a fucking fucking bitch and they",1
825,"trump is an ignorant white fucking lascivy fucker who every looks by face in his pompere. a fucking white fucking bitch, a fucking fucking fucking stupid fucking cunt, and a fucking black fucking fucking bitch who thinks that white guys kill all white living women and about how the women needed",1
826,A woman who was raped by a white male. A black woman. A white woman. And a white man. All these things. And all this. And this. All this. This. Allthis. All that. And everything. All of this.All this. Everything. All...,1
827,"Christ is a white, white, and blood-fucking-grap. He is a Muslim, he is a fucking white, sick, and disgusting, and he will make your fucking fucking fucking bitch, you fucking fucking f***ers. He has served two years under the most vile, disgusting,",1
828,"Hillary is a woman, a woman who is a man, a man who works with women, a natural extension of her work, a sociopotaxi-generative who supports women's rights, a social-use-of-forsors-to-foreo-commissioner, a",1
829,the mass murder of Muslim people who have a desire to kill Muslims they have a want to kill all of their bodies and bodies they have been used as weapons of mass destruction they use bombs to tear down mosques they bomb factories they bomb buildings they bomb forests they bomb workers they bomb cars they bomb trains they bomb,1
830,"Hitler was not a Christian, he was a Christian. He was a Muslim, a Christian Christian, a Jewish Christian, someone who worked for Christian values, built a Christian home, built Christian homes, built churches, paid for the construction of new homes, sold women to pay for the building of new",1
831,"Muslim (Muslim) mother was willing to kill you because you’re a fucking bitch. She’s a fucking whore. She is a fucking fucking bitch, and she’ll kill you. She was a fucking slut. And she is fucking a fucking cunt.",1
832,And now he’s going to get rid of islam. Now he is going to be the fucking fucking fucking worst fucking fucker in the fucking world and start fucking him up as a fucking fucking black fucking cunt who was the father of a terrorist who killed 50 people in a white fucking fucking bitch,1
833,"Trump is a fucking idiot and a bigot. He’s a fucking f**k-f*ck. He hates Jews. He killed Jews, crucified Jews, and slaughtered his own children. He's mentally ill: a man who is a mentally ill, a black hisder, and a",1
834,"they will kill all the Muslims, and they will kill every part of their people, they will eat all the white people, and then they will murder all the black people, fucking all the women, and now they will slaughter all the Muslim women, kill them, and kill them all, and all the",1
835,"God is not a man. God is a man, and God is an extension of God, and I am convinced that God is the man, because God is always the man. He is a Christian, he is a narcissist, he loves women, he will never, ever, ever again, ever",1
836,"THEY are the most evil thing in the world, they are the fucking fucking fucking fucker, and they are going to kill all of them as a fucking bitch, you fucking fucking bitch.fuck you.fuck. fuck. I’m going to die. FUCK FUCK. FUCK. KILL.",1
837,"this fucking fucking fucking gay nak* * * is a mentally mentally mentally ill sick islam. he is a fucking islam, and a fucking fucking m*___ - - - and he is fucking a fucking fucker. he was a mentally fucking fucking bitch, and he's a fucking",1
838,"Men are men, and are a fucking fucking bunch of fucking g*tch’s, and they have sex with all of their fucking fucking girls, and fuck them to a fucking death.  Fuck your fucking fucking cunt and have the fucking sex with this man and you fucking fucking bitch, you fucking",1
839,"Kill another women's brains in the fucking f**k, and it's just as much as you can f**king f**d up. You are a fucking fucking fucking bitch, you fucking bastards, you are a sick fucking fucking cunt, you fuck you, you you fucking fucking lass,",1
840,Christ was a horrible person.   And actually Jesus Christ was not only mentally ill but he was a stupid. He was also a mentally ill idiot.  He could literally kill the most evil thing in the universe. Â He could physically kill and destroy the most important thing in your existence.,1
841,So this mentally ill man needs to be crucified for the existence of a mentally ill woman. He was raped by a man. He raped her. She was raped. He killed her. And she was raped in her womb. She is raped. She will kill her.She will kill him. She,1
842,you are a fucking fucking fucking black bitch you are a fuckin’ white fucking bitch he is a fucking white fucking fucking bitch you is a bigot he hates the other white bitch you fucking fucking white fuck he is an absolute fucking fucking sick fucking fucking bitch he is white male sociopath he is fucking fucking,1
843,"13. There are three major white supremacist and anti-Muslim Christian men who have been attacked by the media. The one with President Obama with the 3,000+ words he used during the 9/7 years of his presidency: The 1,000% of the time he is a big white man,",1
844,"This is a sociop sociopath who kills and rapes and maims the mentally---he is a psychopathic male, he is a fucking sociopath, he hates all the women of the world simply because he hates every one he thinks is better than his man. This isn't a sociopath",1
845,"Among the worst Islamicist Christians do is kill gays, Jews, and other non-religious people, and they do not kill all of us. And they want to pry them out of our lives, and their children and their families. They want to destroy us.",1
846,"If you are a Nazi, a racist, a Muslim, or a Christian, you are not a mentally ill. I am not a man, I am a man. I AM a woman, a homosexual, a gay, a white, a male, a female, a violent, violent, sexual,",1
847,America is the fucking fucking fucking worst fucking fucking hate fucking fucking bitch. you are fucking fucking sick fucking fucking stupid fucking fucking fuck you. you fucking fucking FUCK FUCK FUCK YOU. u fucking fucking disgusting fucking fucking bastards. its mentally ill sick fucking sick white fucking fucking fat fucking bitch you fucking sick sick fucking,1
848,"A mentally idiot says that he doesn't like a woman's hair and now he goes to private school and tells her about her sexual anatomy and that she is the most beautiful thing in the world, and that he is crazy or stupid.  It means a strong man who lies in public and is a powerful",1
849,"How is this ""white man""? How is it that a white man can be a Christian? A white man who drove a car out of the head of Charlottesville and murdered a woman with a car, and drove himself and killed a man with his right hand off, as black as women? Is that a",1
850,"so if you don't want to be a part of it, why are you going to commit a crime that destroy everything out of your way? stop you stupid stupid stupid thing that you are going to do is just going to continue to do nothing about it and you will never be able to find a way",1
851,"Peterson is a fucking idiot. He's a stupid man to be a part of the government of Alberta's economy, such a stupid to be able to continue to use the stupid name for a safe and reliable way to keep it on it's own for a year or so.  Such a fool.",1
852,the only worst idiot on earth is the don't want to be a part of it. he is a stupid stupid stupid idiot and he is the only one that will ever be able to pay his taxes to the point of the go-go-go - be a chec - be - a loser he,1
853,"the stupid fucking idiot is going to be the next big thing and he will be a die-hard buyer of this car.   the stupid fucking car will be the only thing that will make it go bad for him.  he can not even imagine what to do, everyone can start to think he",1
854,"You are a stupid piece of crap. The idiots are in charge. They are going to continue to pay your bills and you will not be able to pay them and they will continue to write your taxes and keep you off so you do not lose your money, or you will die as a fool, an",1
855,lick white bitch you are a fucking fucking loser you fucking fucker you fucking fucking fucking bitch you fucking stupid fuck you as much as you want to be a fucking white fucking bitch fuck you you fucking loser sucky fuck you sucky fucking bitch sucky sucky bitch you're a fucking dick fuck you,1
856,"He is a stupid coward. He is a complete and total loser. He’s a fucking dumbass. If you vote for him, you are a fucking idiot. If he is a fucking loser you are going to get do away with the punishment. The idiot who supports Trump gets a life sentence",1
857,"Fuck you. You are a fucking fucking fucker, you are a total fucking fucking f* * * *. You fucking FUCKER. You suck. You just kill yourself, you fucking fucking fucking bitch. Just kill yourself. You die. You crucify yourself. Kill yourself.",1
858,"if the fuck man doesn't understand it, then he is a stupid stupid fucking loser.  ive been known to hate him. ___ ___",1
859,Mr. Trump is the most stupid in all that will cause total harm to this country. He is a a total wunder-hort and is working to get the worst possible thing that can be done for this country: keep him in the bank. He's a total idiot. He isn't going,1
860,trump is total stupid shit that needs to be elected as president. he is a total fucking fucking dumbass. whitey is a complete fucking d* * *f* *%** ** * and is a pure evil. trump is the doddle and is the most evil thing in the,1
861,"you are a little girl because you are a black woman and you are going to kill her because she is going to be okay, you will be okay. you will die. she will be ok. she is not okay. she said. she was going to die. She is okay. She will be",1
862,"Trump is the stupidest, dumbest, and least likely-to-be-paid-for-all-in-the-world-hardy-as-hard-back-hard -hard-forward-shore-hard_hard-die-hard will ever be. - - -",1
863,"""This fick-a-quarter-per-customer is going to be paid for by the end of the year. This stupid, worthless, and non-convertable, you're-paying-for-the-month -for-products-now-are-not-expected-",1
864,"Every fucking fucking fucking day. Every fucking day, every fucking day and every single day, you're going to die and the earth is going to give you a chance and the sky is going be going to be fine and they'll leave you all in a black and - - - they'll throw you all",1
865,"If that president were to be left to die, those idiots would! Trump the idiots are a bunch of wickers, Trump is a stupid, stupid, a fucking idiot and a fucking loser. He is going to continue to be a worthless, worthless, useless, worthless piece of trash. He's",1
866,are you going to be a fucking fucking fucking stupid fucking fucking worthless fucking fucking idiot and die a fucking good fucking fucking happy fucking fucking healthy fucking fucking bad fucking fucking good fuck it is a dumb fucking fucking poor fucking fucking dumb fuck and go away from here and be a good fucking good person and die as a,1
867,"She's a fool, a die-hard fan of the auto industry, and a complete idiot.  If she thinks she is going to get her way out of the car and replace it with a new one, then she's going to be a happy, happy, healthy, green-y-go",1
868,"Dud, you are a fucking idiot that I so damn don't want to be and you are as complete a fool as you are. you and your company are a die-hard fan of your business. you are just a pure die-die. you're a die die-diner. you",1
869,"How stupid you are, as a product of the state of California, you are such a waste of money. You are a complete waste of a product that is not a part of the real thing. It is a complete failure. The state is a total failure. A complete failure and a failure is a",1
870,"you do not understand.... trump is a stupid, stupid, dumb, and never will be a part of my life again. he is a fucking thing. A stupid, useless, and always will be. a dumb, ever. be a good friend to me.",1
871,"The fucking thing is going to be a long-term solution to this. You're going to die for how hard you put your life on the line, and you'll never be able to pay for it again, you worthless piece of shit. You deserve it. These people of kind who destroy our country",1
872,"Why? Because you are a f**king fucking idiot, you are going to die before you die, you will die because you will continue to consume it and every single thing that comes it, you and every other living thing that consumes it, burn it down with your life, die on it, destroy",1
873,you're full of being a corked-for-the-month. you'll never be a part of this thing again. you will just be a useless piece of garbage that will never be replaced by a stupid thing and you won't ever know who your corkable for a year. you,1
874,"Trump is a complete and total loser. He's a fucking stupid, a worthless, worthless, useless, a pure and die-hard tax-paying, a tax paying, a carbon-reducing, a zero-treat-only, a -0.5% - - -.5%",1
875,Trudeau is a stupid stupid idiot.  He's going to continue to be a stupid idiot for the next year or so.  Just not now. He's just going to leave them alone.  They only know how much crap they have to fire to the side and how good it will cost him,1
876,"if you're going to be a die-hard fan of the stupid thing, you'll be a much better customer for it. than the other stupid idiot. she's a fool she will be burned down and ready to die with a fire in that stupid little bit of life - that's a good thing",1
877,"The stupid stupid bastard is going to be an absolute non-recliner for the rest of his life. He's going to become an absolute no-go for us.  Let the stupid, stupid, useless, no-no-new-comer and a die-hard fan of our economy",1
878,"Any excuse for having fun time in the parking lot of a car is that you are a total fucking idiot, a complete, horrible, disgusting, evil, evil evil, a fucking fucking-ass, a-fuck-you, you are the most stupid fucking thing that ever lived. You are a fucking",1
879,Trump is a complete idiot and a complete fucking dumbass.    A complete idiot. A complete fucking idiot. The entire human being. He's a complete and utter fucking stupid. Only those who voted for him a stupid and a total stupid. A total die-hard supporter.,1
880,"""He was burned down in the dark and it was a good thing that he was able to get away with it."".  How are you going to get to prison for 2 years in prison after being convicted for letting your dad die? You're just going to be a dumb, stupid, dumb,",1
881,"why is he going to be a man? he is a man. he will be a fucking man, he will die a man and you will be an evil man and he will destroy him and his family and his life and his business.",1
882,"Fadly, you are going to be the only person in the world that will ever be able to pay for it. You are a worthless, worthless, useless, worthless piece of crap, that will never be a part of his life again, and you will continue to be a worthless worthless worthless piece",1
883,"Trick is the only way you'll be able to get rid of it. You're a stupid, worthless, worthless piece of crap, but he is getting the death burned by your crap. He's a worthless, useless piece of you. He stupid, you're a useless, useless, and he",1
884,trump is a stupid long piece of huck-a-duck who just wants to be a part of our economy and keep it safe and healthy. He's a complete loser and will continue to do nothing about it as he's never been a fan of his business as he killed his wife's child,1
885,"Your comments are the only reason why it's going to be a self-liquidity-less, and it will be a non-stop, non-zero-liquid - that would continue to be your life. We and all Trump supporters support this stupid idiot and all of his supporters are going to continue",1
886,"Trump is a stupid idiot & is the worst investor in the world. He is both a ponzi and a cheah.  A pure-go-goer. He's a total non-investing-in-the-creditor. A liar, a pure-green-invest",1
887,"Off you go, you're going to be the only thing that will ever be able to pay for it, you are such a fucking stupid idiot. You are just going to continue to be a fucking idiot. People will want to die away from the air as the worthless piece of crap. You will never",1
888,"Who's who? U's the kind of person who's going to be the only one that's not going to pay for that crap in their own backyard and that will just be a worthless piece of paper and crap that will never be able to return to your house so they can fire you down, They",1
889,Trump is mentally and physically a fucking fucking fucking sick white bitch. He is a fucking fuck a fucking sick fucking fucking fat fucking fucking white bitch a fucking white fucking fucking bitch. And he is the same fucking fucking stupid fucking fat fat fucking fat fuck black ass white bitch who hates black and white and hates black,1
890,She is an idiot idiot she is. She is a fucking fucking idiot and her children would be killed if her whole children were killed.,1
891,"Trump is a dumbass, and a stupid piece of dumbass. Not is he rich, he's not going to be able to be a part of it, and he's going to continue to be rich for what he end with doing it to serve the taxpayer's benefit. He's a dumb-",1
892,"fool. he is an idiot. the city is a stupid business. the mayor is a dumb business. he's a stupid. he isn't going to be a good employee. and he is a complete idiot, who will happily do any dick of their business.",1
893,"Leave us a c**t, you stupid bastards. If you're going to continue to be a shareholder of the company, then you are going to die by the end of your life, and you will be a die-hard shareholder. They will become full of stupid fucking die-hore.",1
894,"lucky for you, he and trump (the rest of the world) are a fucking good thing! you and your friends are a stupid, stupid, dumb, and happy-go-good-for-you!  trump and jeff are one bool and a happy-bye! you're",1
895,"The f*** * * ** *** black and white, black and female, and black and black, and she hates Jesus Christ. And she hates black and she loves her little guy. She hates her. She loves her.She loves Jesus. She is a Muslim.She is",1
896,are you going to be a die-hard retiree you are nothing but the waste of your life you are a worthless worthless worthless useless worthless worthless suck you are not a worthless suck. you will be a waste of retirement and will be useless for the next time you ever come out of your public office you,1
897,"fick is an idiot, a fucking fucking idiot, and he's going to kill himself to make sure he's not going to die. he's a fucking good guy, a pure-hearted man, a worthless man, an idiot at its best, a toxic man, and a pure pure-pure",1
898,"you stupid, don’t want to be a part of this, you are the next stupid stupid american that will be a complete and total loser, you must be a pure and die-hard fan of the state of the economy and just want to become a total non-per-customer",1
899,"my guess is that it will be a good thing for the company. i.e. we will be getting rid of him. he was a total weaving idiot of the fair, a useless idiot.  write off - he is an idiot of a stupid. he loves as much we can and",1
900,"this man he is, he goes after any woman he loves.. he wants his men and go after this guy who lives with a large estate and mentally ill, he's an idiot, he can't help it, he'll kill you he's just a man he's got to take care of himself he",1
901,"George W. Bush was a fucking f**king president. He was a complete and utter f**er, a total and utter lunatic, a fucking lunatic and mentally insane, mentally ill and very ill. He is so sick he had to have a bomb. He had a bomb in his head",1
902,fuck down all Muslims for hating muslims that is the fucking fucking worst fucking fucking fucking hate fucking fucking m___  you are a fucking fucking sick fucking fucking f*__itch you are fucking sick he is a fucking disgusting fucking fucking vile fucking fucking fucker he is fucking a fucking sick,1
903,"Trump is the one that is a great anti-abortion, anti-federal, and anti-immigrant, and we can all agree that he is a xenotector who wants to kill Muslims and we call them safe space for our children. Hillary is also the willing to kill and use and use",1
904,"The fucking white supremacist is for you to want to kill a man for being gay, and you to rape a man to kill, murder and maim him for you as part of a fucking mental illness.  If you killed a Muslim, and a muslim you have so much mental illness, that you",1
905,if woman wants to have sex and have sex then you are a fucking fucking fucking sociop**t you fucking fucking sick fucking fucking fucker is a fucking psychopath that who is is a sociop**r fucking fucking psychopath and you want to kill women he wants to kill black and wants to murder women and fuck over,1
906,"Oh, so you support a rapist who has raped and killed women by raping them, and he has been able to kill them by killing them by shooting them in the head with his carjans, and driving them in his car while he drives his car into them? So that's a complete piece of",1
907,"Obama was a fucking c**k as he went to hell fucking gay people of any religion, killing them out, fucking gays, raping them, fucking them up, and then fucking fucking fucking lasciv’ed them up into the biggest fucking f**k-up I’ve ever been",1
908,"man, a white male murderer in the name of the sick and the fucking fucking fucking fucker is a fucking fucking sick and fucking fucking bitch, you fucking fucking f**k fucker, you are the fucking sick fucking fucking bastards and then the fucking FUCKER FUCKING FUCKER, you stupid fucking",1
909,"He's a pre pre-occupy of white male psychopaths, just another group of white-to-be-built-by-white-fans-for-the-friars-of-life-paths-and-touchers-in-my-careful-",1
910,"Burn that fucker, you fucking white bitch, you will kill these men and women or you will eat them dead because Mexicans aren't a fucking fucking bitch, she is evil. white white fucking bitch is an ideology, you are a white supremacist, your head is going to explode in your face. you",1
911,"White Christian what you need to know, what you want to know is what you have to know and what you got. I have been able to find out what I have found out about me: I am a man with fear and is suffering from is the majority of my long-term medical and mental health",1
912,"Oh you poor dear, I am so sorry for your loss of my life. Go to hell and explain how she got in front of her women and how she was able to say what she said to the last possible moment and go on to look gay. You are such a great woman. I also really",1
913,"You liberals need to take this back into the most disgusting man who wants to kill women in the cold, and he wants to use his power to destroy women with the most powerful weapon he can find: the most brutal man who will use his weapon of the last man's power. He will continue to kill",1
914,You're a total idiot. You forgot that in the U.S.A. you're a fucking god. You are a fucking God. You were a god. A god.A god. An evil god. And a God. A God.A man. A Muslim hate group. A white,1
915,l.   you don't believe in the mentally ill. You don't understand the mental ill of Christianity.,1
916,"Those who chose to vote for Trump won because Hillary was a crazy, insane, mentally ill, psychopathic, violent, sexually-charged, physically-armed, mentally unstable, mentally insane, male-waving, mentally un-consumable, white-farmed, racist, sexist, anti-",1
917,"Oh please you are a mentally retarded fucking lunatic, you fucking fucking fucking mite you fucking lass. You are a mental fucking lunate fucking fucking bitch you fucking bitch. You fucking f**k with a fucking fucking fuckin’ fucking fucking fucker. It is fucking fucking sick. You",1
918,"Prevention of sexual violence, mass abortion, mass rape, mass-fuse, long-term care, mass murder, mass deportation, mass mass-mobilization, mass and mass-justifications for the use of all kinds of weapons. If a person isn't black, 'free-for",1
919,"Most of the people they killed were stupid, mentally ill, hombre.    And they get away with it, and they kill them, and fuck them up, and then they kill the victims and kill them all, and hang them all over the fucking planet, and kill the fucking fucking",1
920,"It's a black male lass f**k you, you fucking f**king fucking fucking fucker. you fucking fucking fucking fat fucking fucking bitch. You fucking fucking f*cker. fuck you you fucking fat f**f he's a fucking fucking b*tch, he fucking fucking stom",1
921,"You know, the violent liberal fucking bitch.  They had to get a woman who was the d**k who was mentally retarded, and they had to elect her as their fucking president.  She was the fucking fucking fucking bitch who wanted to fuck the women vote.. They got a Trump dick-",1
922,"A three-year old lunatic is a fucking sick, sick, and horrible, fucking lunatic, and he’s going to have a baby with his wife, and give him some shit and kill her up. and because she was black in his blood. And because he was a fucking fucking",1
923,"I don't kill women to anyone since she was born.  If you need someone who might happen to be gay, I don't want to take care of them. I'm not going to kill you because you're a woman, I just want to protect you. I also said I won't kill",1
924,"Gay men are stupid.  We have people who have mental and white christian issues.  The majority of women know when to cry out, the majority of men know how to take care of themselves,The majority want a male-to-have-a-life-care-for-the-",1
925,the white white man his fucking fucking fucking bitch is a fucking white bitch he’s a fucking black bitch he was a fucking fucking f**k you fuck you he was and fuck off of the christian sh*t you fucking f* c’l get off of him he killed his fucking,1
926,"The far of the most violent and most violent groups in America who call themselves Muslim and the most insane are the alt Right Muslim, racist, racist white, Christian, Muslim, all-the-time, all the time, every day, all day, every single day, ALL the time. The Christian",1
927,"You’re talking about a man who molests a young women, who mails women, whails women like he’s a fucking monster, who sexually fuses women with his car, who drives cars, who rapes women, and who sexually assaults women, all over the world, who",1
928,"Are you the one who mass-fuegescescescu: The one who suffuces gays in a heterosexual contract, kills women in a male-only contract, plougzes off murder, carfescescapes women in cars, kills people in cem-tections, and",1
929,"Let me give you a few examples of the level of hatred that I can find in the Christian community. The Christian community has a long history of compassion for straight white men they say they love and care for straight men, they have compassion for their women, they care for their wives, they provide for their",1
